label	category	correction
0	Syntax	Essere all'indice. La frase non è grammaticalmente corretta. Il verbo "essere" dovrebbe essere coniugato correttamente e la frase dovrebbe avere un soggetto. Una frase corretta potrebbe essere: "Essere all'indice è un problema."
0	Syntax	Mettere all'indice. La frase "Mettere all'indice" non è completa. Probabilmente si riferisce all'azione di "mettere qualcuno o qualcosa all'indice", ma manca il soggetto e il verbo. Una versione corretta potrebbe essere: "Devo mettere questo libro all'indice."
1	Correct	Alzare il gomito. La frase è già corretta.
1	Correct	Perdere il lume della ragione.
0	Syntax	Cavare le castagne dal fuoco a qualcuno.
0	Syntax	Essere povero in canna non è una frase corretta. Una frase corretta potrebbe essere "Essere poveri in canna è difficile."
1	Correct	L'angelo custode accompagna la fantasia di ogni bambino.
1	Correct	Ogni bambino ha un angelo custode che lo protegge.
1	Syntax	A quella festa è di rigore lo smoking. La frase è corretta, ma il soggetto implicito "si" può essere aggiunto per una maggiore chiarezza: "A quella festa è di rigore lo smoking (si)" Corretto invio: Label: 1 Category: Correct Correct Sentence: A quella festa è di rigore lo smoking (si).
0	Syntax	La moto di Leonardo è nuova di zecca.
1	Correct	Ho visto un'unità in marcia.
0	Syntax	A Maria piace che Leonardo ritorni.
1	Correct	Sofia corre a mangiare.
1	Correct	Andrea sorride a Sofia.
1	Correct	Beatrice bada a che l'articolo sia chiaro.
1	Correct	Alessandro divorzia da Paola.
1	Correct	Riccardo abita in una casa piccola.
1	Correct	Maria non sta a Roma.
1	Correct	Mille stelle brillano nel cielo.
0	Syntax	Guarda questa cosa.
0	Syntax	Tutti i giorni, Leonardo studia intensamente i libri per tre ore al giorno.
1	Correct	La parete è toccata dalle spalle di Riccardo.
1	Correct	Lorenzo tocca la schiena di Paola.
1	Correct	Una tale conclusione deriva.
1	Correct	Gabriele mangia poca frutta.
1	Correct	Andrea beve.
1	Correct	Francesco pizzica con sadismo.
1	Correct	Alessandro disegna sul muro.
1	Correct	Lorenzo balla la rumba.
1	Correct	La siesta è una dormita.
1	Correct	Francesco nuota a rana.
1	Correct	La spugna pulisce.
0	Morphology	Tutti bevono il tè amaro. Spiegazione: La parola "the" dovrebbe essere sostituita con "tè" per adattarsi alla lingua italiana. Inoltre, è necessario un apostrofo tra "tè" e "amaro" per formare un aggettivo composto. La frase corretta è "Tutti bevono il tè amaro."
1	Correct	I lavori fatti hanno reso più larga la piazza.
1	Correct	Tommaso afferra il gatto.
1	Correct	Alessandro riflette sul gatto.
1	Correct	Andrea discute la validità delle affermazioni di Maria.
1	Correct	Riccardo fotografa Alice.
1	Correct	Tommaso legge il giornale in salotto.
1	Correct	Gabriele ha visto una casa di mattoni rossi.
1	Correct	Tommaso ha visto una casa.
1	Correct	I libri vecchi stanno nella cassa.
1	Correct	Un libro passa da Beatrice a Francesco.
0	Syntax	Non c'è sempre una concordanza tra i fatti e le parole in Maria.
1	Correct	Maria mette il libro nella borsa.
1	Correct	Lorenzo stacca la foto dall'album.
1	Correct	Emma ha ritrovato l'anello nel cassetto.
1	Correct	Il meccanismo di funzionamento del rotore alloggia se stesso in quell'involucro.
1	Correct	Quella scatola conserva le foto di Alessandro ed Edoardo.
1	Correct	E ciò è avvenuto al bar.
1	Correct	Paola ha estratto la pistola e ciò ha avuto luogo dalla borsa.
1	Correct	Il libro non sta nella cartella.
1	Correct	La commessa avvolge la carta da regalo intorno alla bottiglia.
1	Correct	È dal marciapiedi alla porta di casa che Beatrice ha piantato dei paletti.
1	Correct	Maria dà sepoltura al padre sotto un albero.
1	Correct	La polizia sgombera la piazza dei dimostranti.
1	Correct	L'architetto ha decorato la facciata di fregi in marmo.
1	Correct	Andrea uccise Edoardo con un sol colpo di coltello.
1	Correct	I bagagli non stanno nell'auto.
1	Correct	I libri stanno nella stanza.
1	Correct	I vestiti vecchi stanno nell'armadio.
1	Correct	I vestiti vecchi non stanno nell'armadio.
1	Correct	Andrea profuma la stanza di aromi di pino.
1	Correct	Cicche intasano lo scarico della fontana.
0	Syntax	Maria innaffia le piante con acqua contenente disinfestanti.
1	Correct	Il radar ha localizzato l'aereo.
1	Correct	Alessandro difende Beatrice dai pericoli.
