label	explanation	correction
1	La frase è grammaticalmente corretta.	Sofia delega Maria come sua rappresentante.
0	La frase presenta un errore di coesione e coerenza semantica. La forma corretta sarebbe "Lorenzo abita a Roma e ciò succede".	Lorenzo abita a Roma e ciò succede.
1	La frase è grammaticalmente corretta e coerente.	Riccardo ha mangiato la pizza e ciò è successo al ristorante.
1	La frase è grammaticalmente corretta e accettabile.	Sofia fuma una bionda.
1	La frase è grammaticalmente corretta.	Edoardo ha spalmato il paté sul pane.
1	La frase è grammaticalmente corretta.	Andrea ha spalmato il pane di paté.
1	La frase è grammaticalmente corretta.	Le bombe piovevano su di noi.
1	La frase è grammaticalmente corretta e coerente.	I matrimoni misti funzionano in modo perfetto.
1	La frase è grammaticalmente corretta.	La tua idea equivale alla mia.
1	La frase è grammaticalmente corretta.	La tua idea e la mia si equivalgono.
1	La frase è grammaticalmente corretta.	Edoardo gira per la città.
1	La frase è grammaticalmente corretta.	Giulia torna da Milano a Napoli.
1	La frase è grammaticalmente corretta e le parole sono utilizzate in modo appropriato.	Lorenzo controlla Paola.
1	La frase è grammaticalmente corretta.	Maria acconsente a che la figlia esca con quel ragazzo.
0	La frase dovrebbe avere un verbo appropriato per indicare l'azione di Alice nei confronti di Maria.	Alice aiuta Maria.
1	La frase è grammaticalmente corretta e accettabile.	Paola dubita di te.
1	La frase è grammaticalmente corretta.	Maria desidera che tu parta.
1	La frase è grammaticalmente corretta e accettabile.	Che Giulia sia sempre in viaggio piace ad Andrea.
1	La frase è grammaticalmente corretta e accettabile.	Emma volontariamente affascina Francesco.
0	La forma verbale "venga" è la seconda persona singolare dell'imperativo presente, ma il soggetto "lui" richiede la terza persona singolare "venga" o "venga a prendere".	Francesco desidera che lui venga a prendere.
1	La frase è grammaticalmente corretta.	Leonardo annota sul taccuino che il presidente scriverà la sua autobiografia.
0	La frase contiene un errore grammaticale. La forma corretta sarebbe "Alessandro invita Paola a partire."	Alessandro invita Paola a partire.
1	La frase è grammaticalmente corretta.	Alice ha accompagnato Tommaso al cinema.
1	La frase è grammaticalmente corretta e accettabile.	La partenza apporta un beneficio a tutti.
1	La frase è grammaticalmente corretta.	Alessandro si lamenta del mare sporco con Paola.
1	La frase è grammaticalmente corretta e non presenta errori.	Alice mette in agitazione Tommaso.
1	La frase è grammaticalmente corretta.	Andrea lascia a Leonardo pieni poteri.
1	La frase è già corretta.	Il piatto piange.
1	La frase è grammaticalmente corretta e comunica un'espressione di fastidio o irritazione.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Alice si è attaccata a un capello.
1	La frase è grammaticalmente corretta.	Maria ha piantato Riccardo in asso.
1	La frase è grammaticalmente corretta.	Sofia e Riccardo parlano la stessa lingua.
1	La frase "Avere fegato" è grammaticalmente corretta.	Avere fegato.
0	La frase non è grammaticalmente corretta. "Avere" richiede un complemento oggetto, ma la parola "paturnie" è posta al plurale e non esiste una forma plurale di "paturnia".	Avere una paturnia.
0	La frase contiene un errore di ortografia e grammatica. "Avere" è scritto in modo errato e dovrebbe essere "avere". Inoltre, la frase manca del soggetto e di una struttura grammaticale corretta.	Avere sulle scatole. (La frase è già corretta, ma è stata corretta l'ortografia di "avere".)
1	La frase è grammaticalmente corretta.	Essere in un ventre di vacca.
1	La frase è grammaticalmente corretta e concorda in numero e genere.	Questa situazione ti ha messo nell'occhio del ciclone.
1	La frase è grammaticalmente corretta.	Riccardo spera che possa partire presto.
1	La frase è grammaticalmente corretta e coerente.	Beatrice ha un'attenzione per Giulia.
1	La frase è grammaticalmente corretta.	Alice è in ansia.
1	La frase è grammaticalmente corretta.	Siamo cariche di viveri.
1	La frase è grammaticalmente corretta.	La ragazza mangerà la pizza.
1	La frase è grammaticalmente corretta e priva di errori evidenti.	Lei ha presentato la donna a dei suoi amici.
1	La frase è grammaticalmente corretta.	Edoardo obbedisce a Sofia.
1	La frase è grammaticalmente corretta.	Edoardo ci va.
1	La frase è grammaticalmente corretta.	Una volta comprato il costume, Edoardo andrà a nuotare.
1	La frase è grammaticalmente corretta.	Edoardo va a invitare Giulia a cena.
0	La frase presenta un'incongruenza grammaticale. "Scappa" è un verbo intransitivo e non può avere un oggetto diretto come "a comprare".	Beatrice scappa per andare a fare acquisti.
1	La frase è grammaticalmente corretta.	Sono i libri che Leonardo mette sugli scaffali ora.
1	La frase è grammaticalmente corretta.	Edoardo mette i libri sugli scaffali.
1	La frase è grammaticalmente corretta, in quanto utilizza il pronome personale plurale "i" in accordo con "libri" e la forma plurale del verbo essere "sono" in accordo con "libri" e "Leonardo".	Sono i libri ciò che Leonardo mette sugli scaffali ora.
1	La frase è già corretta.	Andrea mangia.
1	La frase è grammaticalmente corretta.	Questo lavoro è di competenza di Leonardo.
1	La frase è grammaticalmente corretta.	Questo lavoro rientra nelle competenze di Riccardo.
1	La frase è grammaticalmente corretta e coerente.	A Francesco piace Maria per le sue gambe.
1	La frase è già grammaticalmente corretta.	Andrea accarezza le gambe di Maria.
1	La frase è grammaticalmente corretta e il significato è chiaro.	Riccardo non gradì quell'allusione.
1	La frase è grammaticalmente corretta e accettabile.	Francesco ricorda qualcosa.
1	La frase è grammaticalmente corretta.	Era la conversazione che fecero i due ragazzi che Paola criticò.
1	La frase è grammaticalmente corretta e accettabile.	Leggeva i nomi degli artisti alla ragazza.
1	La frase è grammaticalmente corretta.	Ha tradito la fiducia di Gabriele.
1	La frase è grammaticalmente corretta.	Era felice di ciò.
1	La frase è grammaticalmente corretta.	Era contento di giocare a carte.
1	La frase è grammaticalmente corretta.	Alessandro disgusta Giulia.
1	La frase è grammaticalmente corretta e accettabile.	Ne vediamo di tutti i tipi.
1	La frase è grammaticalmente corretta, utilizza il verbo abboccare all'indicativo presente con l'ausiliare avere al passato prossimo.	Ha abboccato all'amo.
1	La frase è grammaticalmente corretta.	Ho riso due ore.
1	La frase è già corretta.	Ha preso una cotta per Sofia.
1	La frase è già corretta.	Maria è in crisi.
1	La frase è grammaticalmente corretta e accettabile.	Conservava il controllo della società.
1	La frase è grammaticalmente corretta e il significato è chiaro.	Maria ha venduto i suoi vestiti al mercato delle pulci.
1	La frase è grammaticalmente corretta e coerente.	Paola ha confrontato i due libri in biblioteca.
1	La frase è grammaticalmente corretta.	Maria ha immerso il figlio nell'acqua fredda.
1	La frase è grammaticalmente corretta, con un soggetto (Leonardo) e un verbo (leggeva) coniugato correttamente.	Leonardo leggeva sul divano.
1	La frase è grammaticalmente corretta.	Il consenso della gente è nato dal suo talento.
1	La frase è grammaticalmente corretta e accettabile.	Francesco guarda che tutto proceda per il meglio.
1	La frase è grammaticalmente corretta.	Francesco si vergogna che sia successo.
1	La frase è grammaticalmente corretta.	Giulia deve lavorare domani.
1	La frase è grammaticalmente corretta e accettabile.	Francesco stabilì la partenza di Tommaso con Maria.
1	La frase è grammaticalmente corretta e coerente.	Maria ha lasciato il marito.
1	La frase è grammaticalmente corretta.	L'affitto di quella casa gli rende 500 euro.
1	La frase è grammaticalmente corretta.	Hanno messo tutti in allarme?
1	La frase è grammaticalmente corretta e comunica il concetto in modo chiaro.	La frase è già corretta.
1	La frase è grammaticalmente corretta e accettabile.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Quel terreno frutta molti soldi.
1	La frase è grammaticalmente corretta e mostra una relazione tra tre persone e un'azione.	Gabriele ha fatto scrivere una lettera a Lorenzo da Riccardo. Label: 1 Explanation: La frase è grammaticalmente corretta e mostra una relazione tra tre persone e un'azione. Gabriele ha fatto scrivere una lettera a Lorenzo da Riccardo.
0	La frase contiene un'incoerenza logica. Il vento non può "fare rompere" qualcosa. La frase corretta sarebbe "Il vento ha fatto infrangere il vetro da Andrea."	Il vento ha fatto infrangere il vetro da Andrea.
1	La frase è grammaticalmente corretta.	Il colonello ha fatto la nave.
1	La frase è grammaticalmente corretta.	Lorenzo si è fatto rompere la vetrata.
1	La frase è grammaticalmente corretta.	Il sasso ha rotto il vetro.
1	La frase è grammaticalmente corretta e accettabile.	L'auto ha schiacciato l'acceleratore.
1	La frase è grammaticalmente corretta.	Il colpo ha schiacciato l'acceleratore.
1	La frase è grammaticalmente corretta.	Lorenzo ha rotto il fidanzamento.
1	La frase è grammaticalmente corretta.	Il caldo ha avariato il cibo.
1	La frase è grammaticalmente corretta.	L'umidità ha ossidato il ferro.
1	La frase è grammaticalmente corretta.	Gabriele ha fatto ossidare il ferro.
1	La frase è grammaticalmente corretta.	Il vetro fu rotto dall'esplosione di un colpo.
1	La frase è grammaticalmente corretta.	Maria si è lavata.
1	La frase è grammaticalmente corretta e coerente.	Paola ha trascurato se stessa.
1	La frase è grammaticalmente corretta.	L'uomo lavatosi ieri è mio nonno.
1	La frase è grammaticalmente corretta.	Andrea ha graffiato lo sportello dell'auto.
1	La frase è grammaticalmente corretta e accettabile.	Lo sportello dell'auto si è graffiato.
1	La frase è grammaticalmente corretta.	Il viso di Tommaso si è graffiato.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è corretta dal punto di vista grammaticale e sintattico.	I prezzi sono aumentati del 10%.
1	La frase è grammaticalmente corretta.	Il fatturato si è incrementato del 15% nell'ultimo anno.
1	La frase è grammaticalmente corretta.	La Fiat si è fusa con la Chrysler.
1	La frase è grammaticalmente corretta.	Il disegno si è confrontato con la foto.
1	La frase è grammaticalmente corretta.	Il contagio è in diffusione.
0	La parola "impelato" non è corretta. Si dovrebbe usare "impelagato" al posto di "impelato".	Il gatto si è impelagato di peli sul divano.
1	La frase è grammaticalmente corretta.	L'inverno ha privato delle foglie gli alberi.
1	La frase è grammaticalmente corretta.	L'esplosione ha spaccato la vetrata per un secondo.
1	La frase è grammaticalmente corretta.	La vetrata si è spaccata in un millisecondo.
1	La frase è grammaticalmente corretta e coerente.	L'intonaco si è sgretolato in poche settimane.
1	La frase è grammaticalmente corretta.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Francesco ha riempito il serbatoio per un'ora.
1	La frase è grammaticalmente corretta e coerente.	Il prezzo di quei prodotti si è abbassato del 20 % per sei mesi.
1	La frase è grammaticalmente corretta.	Ha protratto l'interrogatorio per tutta la mattinata.
1	La frase è grammaticalmente corretta.	Gabriele ha proseguito la lezione per ore.
0	La frase contiene un errore di concordanza tra il soggetto "Le vittorie" e il verbo "carburato".	Le vittorie hanno carburato il calciatore durante una settimana.
1	La frase è grammaticalmente corretta.	Il lievito ha fermentato la pasta in due ore.
1	La frase è grammaticalmente corretta e coerente nel significato.	Il temporale ha ritardato il treno in due ore.
1	La frase è grammaticalmente corretta e coerente.	L'incidente ha ritardato il treno di due ore.
1	La frase è grammaticalmente corretta.	Il treno ha ritardato per due ore.
0	La frase contiene un errore grammaticale. Il tempo "per ore" non è corretto per descrivere un processo che avviene nel tempo. Inoltre, "aceto" è un sostantivo e non può essere usato come aggettivo per descrivere "vino".	Il vino è diventato aceto dopo diverse ore.
1	La frase è grammaticalmente corretta e coerente.	I commercianti hanno incrementato le vendite del 10 % per anni.
1	La frase è grammaticalmente corretta e coerente.	Le vendite sono incrementate del 10 % in due anni.
1	La frase è grammaticalmente corretta e coerente.	L'umidità ha ridotto in polvere l'intonaco per giorni.
1	La frase è grammaticalmente corretta.	Il cioccolato si è fuso in 5 minuti.
1	La frase è grammaticalmente corretta.	La carne si è cotta in 5 minuti.
1	La frase è grammaticalmente corretta e coerente.	La finestra si è chiusa, ma non è chiusa.
1	La frase è grammaticalmente corretta.	La valigia è diventata leggera.
1	La frase è grammaticalmente corretta e utilizza la forma plurale appropriata per "prezzi".	I prezzi sono rincarati del 10%.
1	La frase è grammaticalmente corretta.	Hanno reso la stanza grande.
1	La frase è grammaticalmente corretta.	Il mare si è fatto agitato.
1	La frase è grammaticalmente corretta e accettabile.	La carne è saporita.
1	La frase è grammaticalmente corretta.	Il vino è aceto.
1	La frase è grammaticalmente corretta.	Il pullover di lana si è infeltrito.
1	La frase è grammaticalmente corretta.	Edoardo si è fatto simile a uno scheletro.
1	La frase è grammaticalmente corretta.	La carne è diventata gustosa.
1	La frase è grammaticalmente corretta e accettabile.	La situazione è diventata ingarbugliata.
1	La frase è grammaticalmente corretta.	L'aria si è fatta puzzolente.
1	La frase è grammaticalmente corretta.	La situazione diventa ingarbugliatissima.
1	La frase è grammaticalmente corretta.	A Riccardo, questi argomenti non l'hanno convinto.
1	La frase è grammaticalmente corretta.	La follia spaventa Francesco.
1	La frase è grammaticalmente corretta e il verbo "innervosito" è coniugato correttamente al passato prossimo con il soggetto "le ragazze".	Le ragazze hanno innervosito Andrea.
1	La frase è grammaticalmente corretta e semantica.	Le ragazze hanno preoccupato Francesco.
1	La frase è grammaticalmente corretta.	Quei fuochi hanno innervosito Edoardo.
0	La frase non è grammaticalmente corretta perché utilizza "calmare" come verbo transitivo diretto, ma non ci sono oggetti diretti espliciti.	Alice ha fatto calmare Andrea da quell'uomo.
0	La frase non è chiara e presenta errori grammaticali. La forma corretta dovrebbe essere "Maria ha preoccupato Gabriele con la sua fidanzata" o "Maria ha fatto preoccupare Gabriele per la sua fidanzata".	Maria ha preoccupato Gabriele con la sua fidanzata.
0	La frase contiene un errore di ortografia. La parola 'irretire' non esiste in italiano. Probabilmente si intende "ingannare" o "trarre in inganno".	Maria ha ingannato Leonardo.
0	La frase presenta una struttura sintattica scorretta. Il verbo "sedurre" richiede un complemento oggetto.	Riccardo si seduce a qualcuno.
0	La frase contiene un errore grammaticale. 'Piacere' è una forma pronominale che richiede la forma pronominale riflessiva 'si è piaciuto' per un soggetto maschile singolare, ma l'oggetto 'ciò' richiede la forma passiva 'è stato piaciuto'. La frase corretta in forma passiva sarebbe 'Lorenzo è stato piaciuto per ciò'.	Lorenzo è stato piaciuto per ciò.
1	La frase è grammaticalmente corretta.	Edoardo si è spaventato a quella notizia.
1	La frase è grammaticalmente corretta.	Riccardo si è agitato a quella notizia.
1	La frase è grammaticalmente corretta e accettabile.	Tommaso si è agitato per quella notizia.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo è irritato di quella notizia.
1	La frase è grammaticalmente corretta e il suo significato è chiaro.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	Maria ha timore di ciò.
0	La frase dovrebbe utilizzare la preposizione corretta, "di" al posto di "a", per esprimere la relazione tra "terrore" e "Maria".	Ciò fa terrore a Maria. Corretto: La frase è già corretta.
1	La frase è grammaticalmente corretta e accettabile.	Emma si sente nervosa.
1	La frase è grammaticalmente corretta.	Sofia è in ansia per l'accaduto.
1	La frase è grammaticalmente corretta e accettabile.	Sofia ha i nervi a fior di pelle.
1	La frase è grammaticalmente corretta e accettabile.	Emma è in stupore.
1	La frase è grammaticalmente corretta.	Paola è in uno stato di spavento.
1	La frase è grammaticalmente corretta e coerente nella struttura.	La frase è già corretta.
1	La frase è grammaticalmente corretta.	I film horror appassionano Andrea.
1	La frase è grammaticalmente corretta.	L'esplosione ha frantumato il vetro.
1	La frase è grammaticalmente corretta.	Quella pietanza ha nauseato Francesco.
1	La frase è grammaticalmente corretta.	Lo stato di salute di mia madre mi ha preoccupato subito.
1	La frase è grammaticalmente corretta.	Lo stato di salute di mia madre mi ha addolorato in pochi minuti.
1	La frase è grammaticalmente corretta.	Il fumo ha irritato la gola di Paola.
1	La frase è grammaticalmente corretta.	Beatrice ha irritato Francesco.
1	La frase è grammaticalmente corretta.	Il tuo arrivo improvviso ha agitato Gabriele.
1	La frase è grammaticalmente corretta.	La reputazione di Emma si è distrutta con quello scandalo.
1	La frase è grammaticalmente corretta e comprensibile.	L'intonaco si è sgretolato.
1	La frase è grammaticalmente corretta.	La politica dell'Unione Europea ha schiacciato la Grecia.
1	La frase è grammaticalmente corretta e coerente.	Giulia ha spento le polemiche.
1	La frase è grammaticalmente corretta.	La schiena si è scottata.
0	La frase contiene un'espressione idiomatica "rotto di" che in questo contesto non sembra essere corretta.	Gabriele è stufo di Maria.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo è desideroso di partire.
1	La frase è grammaticalmente corretta e coerente.	Giulia sposta il cadavere dall'armadio al tavolo.
1	La frase è grammaticalmente corretta.	Francesco va a scuola.
1	La frase è grammaticalmente corretta.	Gabriele è alla scuola svizzera.
1	La frase è grammaticalmente corretta.	Gabriele è alla tavola.
1	La frase è grammaticalmente corretta.	Beatrice porta un piatto in tavola.
1	La frase è grammaticalmente corretta e accettabile.	Giulia accompagna Gabriele in tavola.
1	La frase è grammaticalmente corretta.	Maria cade per terra.
1	La frase è grammaticalmente corretta, poiché segue le regole della lingua italiana.	Andrea ha iscritto il figlio a scuola di danza.
1	La frase è grammaticalmente corretta.	Emma ha portato il pacco a scuola.
1	La frase è grammaticalmente corretta.	Francesco sta in poltrona.
0	La frase contiene un errore di ortografia nella parola "didietro". La parola corretta è "dietro".	La palla è finita dietro.
1	La frase è grammaticalmente corretta e contiene una struttura verbale coerente.	La palla è finita in acqua.
1	La frase è grammaticalmente corretta.	Maria abita giù in basso.
1	La frase è grammaticalmente corretta.	Mi raccomando, tieni acqua in bocca.
1	La frase è grammaticalmente corretta.	Il bambino piange.
1	La frase è grammaticalmente corretta e accettabile.	Lorenzo perde il cappello.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Riccardo avrebbe bruciato le tappe.
1	La frase è grammaticalmente corretta e le parole sono usate in modo appropriato.	Maria ha rubato improvvisamente il cuore a Gabriele.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Emma se la passava bene.
1	La frase è grammaticalmente corretta.	Giulia mise gli occhi addosso a Lorenzo.
1	La frase è grammaticalmente corretta.	Riccardo abbandonò l'abito sul divano.
1	La frase è grammaticalmente corretta e accettabile.	Maria inchinò la testa.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Alice piegò la testa.
1	La frase è grammaticalmente corretta.	Maria levò il capo.
0	La parola corretta è 'sollevò' invece di 'rizzò'.	Maria sollevò il capo.
1	La frase è grammaticalmente corretta.	Gabriele prese l'auto.
0	La frase è grammaticalmente accettabile, ma non è del tutto chiara in termini di significato. L'uso del termine "prese la trombosi" potrebbe essere ambiguo.	Alessandro ebbe una trombosi.
1	La frase è grammaticalmente corretta e il suo significato è chiaro.	La trombosi venne ad Edoardo.
1	La frase è grammaticalmente corretta.	Il tifo venne a Riccardo.
1	La frase è grammaticalmente corretta.	Leonardo si scaldò.
1	La frase è grammaticalmente corretta.	Maria si riposò.
1	La frase è grammaticalmente corretta.	Alice si rinforzò.
1	La frase è grammaticalmente corretta.	Paola e Francesco presero l'avvio.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo ebbe una sbornia.
1	La frase è grammaticalmente corretta e accettabile.	Il formaggio fece la muffa.
1	La frase è grammaticalmente corretta.	Sofia ebbe un bagno.
1	La frase è già corretta.	Beatrice si maritò con Gabriele.
1	La frase è grammaticalmente corretta.	Riccardo respirò aria fresca.
1	La frase è grammaticalmente corretta e accettabile.	Giulia prese una dritta.
1	La frase è grammaticalmente corretta.	Giulia si sbagliò.
0	Il verbo 'approdare' è intransitivo e non ha un complemento oggetto diretto. Pertanto, la forma verbale deve essere in accordo con il soggetto singolare 'aereo' e non con un soggetto plurale.	L'aereo approdò.
1	La frase è grammaticalmente corretta.	Alessandro si bagnò.
1	La frase è grammaticalmente corretta e utilizza il verbo arieggiare in modo appropriato.	Tommaso arieggiò la sua stanza.
1	La frase è grammaticalmente corretta e accettabile.	La nave ammarò.
1	La frase è grammaticalmente corretta.	Tommaso prese la terra dal secchio.
1	La frase è grammaticalmente corretta e accettabile.	I marinai vogavano.
1	La frase è grammaticalmente corretta, poiché il verbo "è" è coniugato correttamente in accordo con il soggetto "il dollaro".	Il dollaro è salito.
1	La frase è grammaticalmente corretta e accettabile.	Il progetto ebbe successo.
1	La frase è grammaticalmente corretta.	Lorenzo prese un cappellaccio.
1	La frase è grammaticalmente corretta.	Riccardo si imbronciò.
1	La frase è grammaticalmente corretta.	Andrea prese cappello.
1	La frase è grammaticalmente corretta.	Paola prese corpo.
1	La frase è grammaticalmente corretta.	Alessandro prese parte alla festa.
1	La frase è grammaticalmente corretta e utilizza il verbo "annotò" al passato remoto, che è appropriato per descrivere un'azione compiuta in un momento specifico nel passato.	Francesco annotò la lezione.
1	La frase è grammaticalmente corretta.	Leonardo prese imbarco sulla nave.
1	La frase è grammaticalmente corretta.	Paola prese informazioni su Alessandro.
1	La frase è grammaticalmente corretta.	Edoardo si innamorò di Sofia.
1	La frase è grammaticalmente corretta.	Paola prese un odio per Tommaso.
1	La frase è grammaticalmente corretta.	Gli uccelli si imbeccarono dalla madre.
1	La frase è grammaticalmente corretta e coerente.	Maria prese una cotta per Francesco.
1	La frase è grammaticalmente corretta.	Maria si prese il gioco di Lorenzo.
1	La frase è grammaticalmente corretta.	Lorenzo è il primo nella gara.
1	La frase è grammaticalmente corretta e accettabile.	Francesco prese il coltello per la lama.
1	La frase è grammaticalmente corretta.	Leonardo fece il proprio danno.
1	La frase è grammaticalmente corretta e comunica un significato chiaro.	Lorenzo ha preso fischi per fiaschi.
1	La frase è grammaticalmente corretta.	Maria fece una seduta di elioterapia.
1	La frase è grammaticalmente corretta.	Andrea prese il treno.
1	La frase è grammaticalmente corretta.	Ѐ stato perso troppe volte il treno, in questa redazione.
1	La frase è grammaticalmente corretta e accettabile.	La bussola fu persa da Gabriele.
1	La frase è grammaticalmente corretta.	Andrea non si controllò più.
1	La frase è grammaticalmente corretta.	Edoardo è un chimico.
0	La frase è scritta in modo non corretto perché "mise" è la forma coniugata del verbo "mettere" al passato remoto, mentre qui è necessaria la forma al passato prossimo, "ha messo".	Tommaso ha messo giudizio.
1	La frase è grammaticalmente corretta e coerente in italiano.	Lorenzo ne disse due a Maria.
1	La frase è grammaticalmente corretta e ha un significato comprensibile.	Beatrice prese fischi per fiaschi.
1	La frase è grammaticalmente corretta e coerente.	Tommaso butta olio sul fuoco.
1	La frase è grammaticalmente corretta.	Riccardo tirò l'acqua al proprio mulino.
1	La frase è grammaticalmente corretta.	Alessandro si diede la zappa sui piedi.
1	La frase è grammaticalmente corretta.	Emma ascolta un disco.
1	La frase è grammaticalmente corretta.	Riccardo ha toccato Emma.
1	La frase è grammaticalmente corretta.	Riccardo fa le traduzioni dei bollettini di guerra.
1	La frase è grammaticalmente corretta e accettabile.	Di te ride in maniera beffarda.
1	La frase è grammaticalmente corretta.	Tommaso legge.
1	La frase è grammaticalmente corretta e accettabile in italiano.	Gabriele fa una telefonata a Maria.
1	La frase è grammaticalmente corretta.	Tommaso dà un libro a Maria.
0	La concordanza dei tempi verbali è errata. La frase richiede il passato prossimo sia per il verbo 'telefonato' che per 'è ritornata', poiché sono eventi accaduti in passato.	Che Andrea abbia telefonato ha causato il fatto che Giulia sia tornata.
1	La frase è grammaticalmente corretta e accettabile.	Riccardo telefona ad Emma.
1	La frase è grammaticalmente corretta.	Emma è in angoscia.
1	La frase è grammaticalmente corretta e coerente.	Leonardo odia Maria.
1	La frase è grammaticalmente corretta, poiché utilizza correttamente i pronomi personali e il verbo "odiare" al presente indicativo.	Leonardo odia Paola?
1	La frase è grammaticalmente corretta e accettabile.	Alessandro andò a salutare il padre.
1	La frase è grammaticalmente corretta e utilizza la forma verbale corretta.	Alessandro girò, con l'auto, a raccoglierla.
1	La frase è grammaticalmente corretta e utilizza il verbo "virò" al passato remoto con il soggetto implicito "il battello", il che è appropriato.	Il battello virò a salvarli.
1	La frase è grammaticalmente corretta.	Andrea obbedisce a lui sempre.
1	La frase è grammaticalmente corretta.	I soldati hanno passato le armi ai prigionieri.
1	La frase è grammaticalmente corretta e le parole sono in accordo.	Alessandro ama i bignè.
1	La frase è grammaticalmente corretta e accettabile.	Il cedro ama la libertà.
0	La frase contiene un errore di significato, poiché "potare" è un'azione che si riferisce alle piante e non agli animali domestici.	Il giardiniere ha tagliato il barboncino di Edoardo.
1	La frase è grammaticalmente corretta.	A Lorenzo, Alessandro gli ha lasciato una ricca eredità.
1	La frase è grammaticalmente corretta.	Alessandro beve il suo caffè.
1	La frase è grammaticalmente corretta.	Alessandro desidera rivedere Beatrice.
1	La frase è grammaticalmente corretta.	Un gatto con gli occhi gialli sta sotto l'arco della porta.
1	La frase è già corretta.	Paola ha coraggio.
1	La frase è grammaticalmente corretta.	Gabriele segue una rigida condotta morale.
1	La frase è grammaticalmente corretta e coerente.	La zanzara pratica una rigida condotta morale.
0	L'espressione "forte cotta" non è corretta, poiché "cotta" è un sostantivo e non può essere utilizzato come aggettivo per descrivere un sentimento.	Il frigorifero ha una forte attrazione per Francesco.
1	La frase è grammaticalmente corretta.	Tommaso dette degli schiaffi a Maria.
1	La frase è grammaticalmente corretta.	Riccardo allungò uno schiaffo a Giulia.
1	La frase è grammaticalmente corretta.	Riccardo resta in silenzio.
1	La frase è grammaticalmente corretta e coerente.	Riccardo non ha più sospetti su Emma.
1	La frase è grammaticalmente corretta e accettabile.	Lorenzo riceve aiuto da Edoardo.
0	La frase non è grammaticalmente corretta poiché "agita" è un verbo transitivo e richiede un oggetto diretto. Inoltre, il contesto non è chiaro.	Alessandro abbraccia Beatrice.
1	La frase è grammaticalmente corretta.	Edoardo fa friggere l'uovo nella padella.
1	La frase è grammaticalmente corretta.	Riccardo procede al caricamento del camion di casse.
1	La frase è grammaticalmente corretta.	L'inchiostro rosso è la carica della stilografica.
1	La frase è grammaticalmente corretta e accettabile.	La stilografica è caricata.
1	La frase è grammaticalmente corretta.	Tommaso fruga nei cassetti della scrivania di Giulia.
1	La frase è grammaticalmente corretta e accettabile.	Andrea carica l'orologio.
1	La frase è grammaticalmente corretta e le parole sono utilizzate nel loro contesto appropriato.	Riccardo dà molte botte al cane.
1	La frase è grammaticalmente corretta.	Lorenzo sale, per una seconda volta, le scale di corsa.
1	La frase è grammaticalmente corretta.	Beatrice ha l'incarico di rapire Emma.
0	La frase contiene un errore di genere e numero. La parola "asina" è al femminile e il verbo "correre" deve concordare con il soggetto "Alessandro" al maschile e al singolare.	Alessandro corre l'asino.
1	La frase è grammaticalmente corretta.	Francesco prende il cervo per la corna e lo atterra.
0	La frase contiene un'incongruenza semantica, poiché un frigorifero non ha la capacità di sedurre un gatto.	La frase non è corretta.
0	La frase presenta un'azione improbabile e incoerente tra i due oggetti inanimati.	La frase non è grammaticalmente corretta. Un'opzione migliore potrebbe essere: "Il frigo è vicino al tavolo."
1	La frase è grammaticalmente corretta.	Riccardo ha sedotto una minorenne.
1	La frase è grammaticalmente corretta.	Tutta la sala applaudì all'affermazione dell'oratore.
1	La frase è già grammaticalmente corretta.	Paola ha letto un libro.
0	La forma corretta del sostantivo "biglietto d'amore" è "biglietti d'amore" perché si riferisce a più di un biglietto.	Maria colleziona biglietti d'amore.
1	La frase è grammaticalmente corretta e coerente.	Riccardo ha tosato lo zio.
1	La frase è grammaticalmente corretta.	Paola fa una corsa in giardino.
1	La frase è grammaticalmente corretta.	Riccardo scambia libri con Maria.
1	La frase è grammaticalmente corretta.	Alice ha curvato la fronte.
1	La frase è grammaticalmente corretta.	Maria ha curvato la faccia.
1	La frase è grammaticalmente corretta.	Sofia mantiene testa al nemico.
1	La frase è grammaticalmente corretta e accettabile.	Alessandro si gonfia la testa.
0	La frase contiene un'espressione idiomatica "piantare in asso" che significa abbandonare o lasciare sola una persona in una situazione difficile o spiacevole. Tuttavia, la scelta di "Beatrice ha piantato in asso Giulia" non è la scelta corretta per questa espressione idiomatica.	Beatrice ha lasciato Giulia in un pasticcio.
1	La frase è grammaticalmente corretta.	Capire le intenzioni segrete di una persona.
1	La frase è grammaticalmente corretta.	Maria cambia le carte.
0	La frase contiene un errore grammaticale. 'Fare a cattivo gioco' è una espressione idiomatica che richiede la preposizione "a" dopo "fare", mentre la forma corretta dovrebbe essere "fare un cattivo gioco".	Riccardo fa un cattivo gioco.
1	La frase è grammaticalmente corretta.	Andrea ha rotto il collo a Beatrice.
