label	category	correction
0	Syntax	A quella festa è di rigore lo smoking. In questo caso, la frase è già corretta, ma ho aggiunto un'etichetta perché è richiesto.
0	Semantics	La moto di Leonardo è nuova di zecca.
1	Correct	Ho visto un'unità in marcia.
1	Correct	Che Leonardo ritorni piace a Maria.
1	Correct	Sofia corre a mangiare.
1	Correct	Andrea sorride a Sofia.
1	Correct	Beatrice bada a che l'articolo sia chiaro. La frase è già corretta.
1	Correct	Alessandro divorzia da Paola.
1	Correct	Riccardo abita in una casa piccola.
1	Correct	Maria non sta a Roma.
1	Correct	Mille stelle brillano nel cielo.
0	Syntax	Guarda questa cosa. La frase originale presenta un problema di sintassi. La parola "ciò" dovrebbe essere rimossa per rendere la frase corretta.
0	Syntax	Leonardo li studia intensamente tre ore al giorno tutti i giorni.
1	Correct	La parete è toccata dalle spalle di Riccardo.
1	Correct	Lorenzo tocca la schiena di Paola.
0	Syntax	Una tale conclusione deriva da ciò.
1	Correct	Gabriele mangia poca frutta.
1	Correct	Andrea beve.
1	Correct	Francesco pizzica con sadismo.
1	Correct	Alessandro disegna sul muro.
1	Correct	Lorenzo balla la rumba.
1	Correct	La siesta è una dormita.
1	Correct	Francesco nuota a rana.
1	Correct	La spugna pulisce.
0	Morphology	Tutti bevono il tè amaro.
1	Correct	I lavori fatti hanno reso più larga la piazza.
1	Correct	Tommaso afferra il gatto.
1	Correct	Alessandro riflette sul gatto.
1	Correct	Andrea discute la validità delle affermazioni di Maria.
1	Correct	Riccardo fotografa Alice.
1	Correct	Tommaso legge il giornale in salotto.
1	Correct	Gabriele ha visto una casa di mattoni rossi.
1	Correct	Tommaso ha visto una casa.
1	Correct	I libri vecchi stanno nella cassa.
1	Correct	Un libro passa da Beatrice a Francesco.
0	Syntax	Non c'è sempre una concordanza tra i fatti e le parole in Maria.
1	Correct	Maria mette il libro nella borsa.
1	Correct	Lorenzo stacca la foto dall'album.
1	Correct	Emma ha ritrovato l'anello nel cassetto.
1	Correct	Il meccanismo di funzionamento del rotore alloggia se stesso in quell'involucro.
1	Correct	Quella scatola conserva le foto di Alessandro ed Edoardo.
1	Correct	E ciò è avvenuto al bar. La frase è già corretta.
0	Syntax	Paola ha estratto la pistola dalla borsa.
1	Correct	Il libro non sta nella cartella.
1	Correct	La commessa avvolge la carta da regalo intorno alla bottiglia.
1	Correct	È dal marciapiedi alla porta di casa che Beatrice ha piantato dei paletti.
1	Correct	Maria dà sepoltura al padre sotto un albero.
1	Correct	La polizia sgombera la piazza dei dimostranti.
1	Correct	L'architetto ha decorato la facciata di fregi in marmo.
1	Correct	Andrea uccise Edoardo con un sol colpo di coltello.
1	Correct	I bagagli non stanno nell'auto.
1	Correct	I libri stanno nella stanza.
1	Correct	I vestiti vecchi stanno nell'armadio.
1	Correct	I vestiti vecchi non stanno nell'armadio.
1	Correct	Andrea profuma la stanza di aromi di pino.
1	Correct	Cicche intasano lo scarico della fontana.
0	Syntax	Maria innaffia le piante con acqua contenente disinfestanti.
1	Correct	Il radar ha localizzato l'aereo.
1	Correct	Alessandro difende Beatrice dai pericoli. In questa frase, la grammatica è corretta. Il soggetto "Alessandro" è seguito dal verbo "difende", che è coniugato correttamente al presente indicativo. Il complemento oggetto "Beatrice" è seguito dal complemento di termine "dai pericoli", che è anch'esso grammaticalmente corretto. La frase non presenta errori di morfologia, sintassi o semantica.
