label	correction
1	Maria ha fatto l'affermazione che Francesco è bello. La frase è già corretta.
1	Maria si assicura che tutto funzioni perfettamente. La frase originale presentava una piccola imperfezione nella forma verbale "bada", che avrebbe richiesto un pronome riflessivo come "si". Ho apportato questa modifica per rendere la frase completamente corretta dal punto di vista grammaticale.
1	Edoardo approva che Maria parte. La frase è già corretta.
0	Emma doubts whether Alice is leaving. (In inglese, when using "doubt", it requires that we use the structure "doubt +whether+ clause". Therefore, the sentence should be "Emma doubts whether Alice is leaving" instead of "Emma doubts if Alice leaves")
0	"Che Lorenzo viaggi angoscia a Tommaso." La frase originale contiene alcuni errori. In particolare, manca una preposizione dopo il verbo "angosciare" per indicare chi subisce l'azione del verbo stesso. Una versione corretta potrebbe essere: "Che Lorenzo viaggi angoscia a Tommaso".
0	Riccardo approva questa idea. La frase originale contiene alcuni errori. "Riccardo lo approva" non è una frase completa in sé, manca il soggetto della seconda parte dell'enunciato. Inoltre, sarebbe più appropriato utilizzare "questa" o "l'idea che hai proposto", anziché "ciò".
1	Edoardo approva il fatto che Maria canti. La frase originale "Edoardo lo approva il fatto che Maria canti" contiene un errore di accordo verbale. Nella forma affermativa del presente indicativo dell'ausiliare "avere", come nel verbo "approva", si deve usare la terza persona singolare ("è") quando si riferisce ad un soggetto maschile singolare come "Edoardo". Pertanto, la frase coretta sarebbe "Edoardo approva il fatto che Maria canti".
0	Tu desideri che Sofia venga. (La forma corretta dell'ausiliare da utilizzare con il verbo "venire" alla terza persona singolare nel passato prossimo del subjonctif presente è "venga")
0	Riccardo va al parco. La frase originale "Riccardo va al fumo" non è grammaticalmente corretta perché il termine "fumo" non può essere usato come locazione. Una possibile opzione potrebbe essere "Riccardo va al bar".
1	Alice brama di tornare. La frase "Alice brama di tornare" è già corretta. Non ci sono errori da correggere.
0	Andrea incoraggia Maria a sposarsi. La frase originale aveva una ripetizione della "a" nella seconda parte del verbo "incoraggiare". Ho corretto eliminando tale ripetizione per rendere la frase grammaticalmente corretta.
1	Il fatto che Emma parli allieta suo padre.
1	Andare al cinema infiamma Sofia. La frase è già corretta.
1	La colpisce che Riccardo ridia. La frase "La colpisce che Riccardo rida" è grammaticalmente corretta perché ha una struttura sintattica corretta ed utilizza le forme verbali appropriate ai soggetti della frase.
1	La frase è già corretta. La frase "Mi meraviglia il fatto che Beatrice sia svestita" è grammaticalmente corretta.
1	La frase è già corretta. La struttura della frase sembra essere corretta in termini di sintassi e morfologia italiana. Non ci sono errori evidenti da segnalare.
1	La tristezza e la noia deprimono Gabriele. (La frase è già corretta.)
1	Mi tranquillizza che Giulia parli in questo modo. La parola "acquieta" non esiste nel vocabolario italiano standard. Probabilmente volevi dire "tranquillizzare", che significa calmare o rassicurare qualcuno.
1	La sola presenza di Alice mi acquieta.
1	Parlare con le ballerine è divertente.
1	Il fatto che Edoardo parli di poesia mi affascina. La tua frase contiene un errore nella struttura della proposizione relativa. Invece di "Io vengo affascinato", si dovrebbe usare il verbo alla forma passiva ("Mi affascina") per mantenere la coerenza con il soggetto della frase principale.
0	Vedere i marziani è accaduto a Paola. La frase originale contiene un errore nella struttura del verbo. "Vedere" richiede il verbo ausiliario "essere", che deve concordare con il soggetto della frase ("Paola"). Inoltre, l'espressione "accadere a qualcuno" significa che qualcosa succede a quella persona, ma qui si sta usando per descrivere ciò che ha visto Paola, quindi va cambiato in "è successo".
1	Aver vinto al lotto splendeva nel suo sguardo. La frase è già corretta.
1	La frase è già corretta. La struttura della frase è corretta e i tempi verbali sono coerenti. "Di aver vinto al lotto" è una proposizione relativa che modifica il sostantivo implicito "cosa", riferendosi a qualcosa di cui lo sguardo del soggetto sta riflettendo. Pertanto, questa frase è grammaticalmente accettabile.
0	Dobbiamo fidarci l'uno dell'altro. La forma verbale "fidarci" richiede il verbo ausiliario "dovere" coniugato alla terza persona plurale ("devono") per concordanza con il soggetto "noi".
1	Si tratta di fuggire. La frase è già corretta.
1	La frase è già corretta.
1	Il fatto che Erode abbia ucciso i bambini è da condannare. In inglese, si dice "I condemn the fact that Herod killed the children", ma in italiano bisogna usare il congiuntivo dopo "il fatto che" perché introduce una proposizione subordinata introdotta da "che". Pertanto, la forma corretta deve essere "Il fatto che Erode abbia ucciso i bambini è da condannare."
1	La frase è già corretta. La frase fornita, "Gabriele adora carezzare Andrea", è infatti grammaticalmente corretta ed ha anche senso compiuto. Non occorre apportare alcuna modifica alla frase originale.
1	Andrea intends to marry Alice. The sentence is already correct.
1	Riccardo evita di guardare la televisione. La frase originale "Riccardo evita guardare la televisione" contiene un errore. Per rendere la frase grammaticalmente corretta, bisogna aggiungere la preposizione "di" dopo il verbo "evitare". Pertanto, la versione corretta della frase sarebbe "Riccardo evita di guardare la televisione".
0	Paola ritiene che "si parte" sia carino. La frase originale contiene un errore comune nella formazione della subordinata introdotta da "che". In questo caso, il verbo all'infinito ("partire") deve essere preceduto dalla particella pronominale "si", ma va anche inclusa una forma verbale coniugata per riferirsi al soggetto della proposizione principale ("Paola"). Pertanto, la frase corretta sarebbe "Paola ritiene che 'si parte' sia carino".
1	Lorenzo riteneva Alice fosse Paola. La frase è già corretta.
0	Beatrice lo giudica a Maria per avere troppe amanti. La frase originale contiene un errore nella costruzione della proposizione relativa. Una versione corretta potrebbe essere "Beatrice lo giudica a Maria per avere troppe amanti". In alternativa, una formulazione equivalente ma più letterale potrebbe essere "Beatrice lo giudica mentre riguarda il fatto che Maria ha troppi amanti".
1	Sofia lo giudica che Maria ha troppe amante. La frase "Sofia lo giudica che Maria abbia troppe amanti" è grammaticalmente incorretta perché il verbo alla terza persona plurale ("hanno") deve concordare con il soggetto femminile singolare ("Maria"). Di conseguenza, la forma corretta del verbo da utilizzare qui sarebbe "ha".
1	La frase è già corretta.
1	Leonardo lo suppone che il padre beva troppo. La frase è già corretta.
1	La frase è già corretta. La struttura della frase è "penso + che + clausola soggettiva", il che significa che puoi usare due forme diverse per questa frase: * Penso che mi piaci. * Mi piace pensarti. Entrambe le opzioni sono grammaticalmente corrette, ma hanno leggermente diversi connotati semantici.
1	Il tuo output dovrebbe essere simile a questo: In primo luogo, scrivi 'Label:' e restituisci l'etichetta (0 o 1). Quindi scrivere 'Frase corretta:' ed eventualmente apportare modifiche alla frase per correggerla, seguito dalla frase corretta in italiano. Tuttavia, nella tua frase data, non ci sono errori da correggere, pertanto la mia risposta sarà "La frase è già corretta".
1	Emma obtains something from you. (La frase è già corretta)
0	Alice aiuta a catturare Maria. La frase originale contiene un errore nella sua forma verbale "cacciare", che non concorda con il verbo ausiliario "aiuta". Una versione corretta della frase potrebbe essere "Alice aiuta a catturare Maria".
1	Riccardo plaude al fatto che Tommaso abbia vinto. La forma verbale "ha vinto" deve concordare con il soggetto "Tommaso", che è al passato prossimo. Di conseguenza, per rendere la frase grammaticalmente corretta, si usa "abbi".
0	Maria ci ispira. La frase originale "Maria ciaspira" non è grammaticalmente corretta perché il verbo "ciaspolare" ("to snowshoe") non è coniugato correttamente nella terza persona singolare femminile del presente indicativo. Invece, bisognerebbe usare "ispirare", che si coniuga come "aspirare".
1	Maria ci sta aggrappando. La forma presente progressiva del verbo "aggrapparsi" richiede l'uso dell'ausiliare "stare". Pertanto, la forma corretta della frase sarebbe "Maria ci sta aggrappando".
1	Paola mira a che il futuro sia felice.
1	Giulia guardava il muro. La frase è già corretta.
0	Riccardo lo pensa, non Tommaso. La frase originale contiene un errore nel posizionamento della virgola. Nella forma corretta, "Riccardo lo pensa" costituisce una proposizione indipendente che richiede una punteggiatura appropriata per separarla dalla successiva proposizione dipendente "Tommaso".
0	Paola acconsente a essere legata. In questa frase, il verbo "leghino" deve concordare con il soggetto "Paola", ma essendo una forma verbale riflessiva ("si + verbo"), il verbo deve essere all'accordo anche con il pronome riflessivo "si". Pertanto, la forma corretta del verbo da utilizzare qui sarebbe "sia legata" o semplicemente "acconsente ad essere legata".
1	Alice sorride del fatto che ha pianto. La frase "Alice sorride del fatto di aver pianto" è grammaticalmente incorretta perché utilizza una forma verbale sbagliata nel secondo verbo "pianto". Dovrebbe usare il congiuntivo presente "abbia pianto", ma poiché si tratta di un pensiero soggettivo della persona ("del fatto che"), bisogna usare il congiuntivo passato prossimo "che abbia pianto". Pertanto, la versione corretta sarebbe "Alice sorride del fatto che ha pianto".
1	La frase è già corretta.
1	La frase è già corretta. La tua frase sembra essere grammaticalmente corretta. "Da quest'analisi risulta il nostro partire" è una frase completa ed elegante che comunica chiaramente il concetto desiderato. Non ci sono errori sintattici, morfologici o ortografici evidenti nella frase fornita.
1	La frase è già corretta.
1	Leonardo clarifica che non è colpa sua a Paola. La frase contiene un errore nella forma verbale "chiarire". In questa frase, il verbo dovrebbe concordare con il soggetto "Leonardo" ed essere all'indicativo presente della terza persona singolare ("clarifica").
1	La frase è già corretta. La struttura della frase "Andrea fischia a Maria che ha fame" è corretta dal punto di vista grammaticale. L'uso del verbo "fischia" seguito da "a" per indicare il destinatario dell'azione è appropriato. Inoltre, l'utilizzo di due proposizioni relative ("che ha fame") separate dalla principale con una virgola è corretto nella lingua italiana.
1	Andrea accennerà ad Edoardo se partirà o no. La frase è già corretta.
1	La frase è già corretta.
1	Riccardo lo aggiunge nel suo discorso. La frase è già corretta.
1	La frase è già corretta. La tua frase sembra essere grammaticalmente corretta nel contesto fornito. Non vedo alcun errore evidente da correggere. Ottimo lavoro!
1	La frase è già corretta. La ragione per cui questa frase è grammaticalmente corretta è che "giornalisti" è una pluralità di "giornalista", ed entrambi possono prendere un verbo plurale come "attaccano". Lo stesso vale per "quotidiani" e "politici", quindi tutte le parti della frase sono concordate correttamente.
1	I bambini stanno giocando nel cortile. La frase è già corretta.
1	La frase è già corretta. "Emma ne avvisa Alessandro."
1	La frase è già corretta.
1	Riccardo sceglie di eximere Riccardo dal viaggio. La ragione per cui ho modificato la frase originale "Riccardo esime Riccardo dal viaggio" è che il verbo "esimere" richiede un oggetto diretto seguito dalla preposizione "da", mentre nella frase originale manca quest'ultimo. Pertanto, una versione corretta potrebbe essere "Riccardo sceglie di eximere Riccardo dal viaggio". Tuttavia, nota che il verbo "eximere" è piuttosto arcaico ed è usato raramente nel linguaggio moderno; solitamente si utilizza il verbo "dispensare" al suo posto.
1	Il sindaco esenta i poveri dal pagamento del bus. La modifica si rende necessaria perché "pagare il bus" andrebbe sostituito con "il pagamento del bus", così da concordare meglio con il verbo "esentare".
1	La frase è già corretta. La concordanza dei verbi nel periodo è coerente con i soggetti corrispondenti. Non sono necessarie modifiche alla frase fornita per renderla grammaticalmente corretta.
1	Alice talks about leaving with Julia. (La frase è già corretta)
1	La frase è già corretta. La struttura della frase è corretta e il significato è chiaro. Non ci sono errori evidenti nella grammatica o nell'ortografia.
1	Edoardo continua a mangerlo. La frase "Edoardo continua a mangiarlo." è già corretta dal punto di vista grammaticale in italiano. Non ci sono errori da correggere.
1	La frase è già corretta. La struttura della frase "Leonardo lo indugia a mangiare" è corretta dal punto di vista grammaticale. Tuttavia, potrebbe essere necessario considerare il contesto per capire chiaramente il significato dell'azione che Leonardo sta facendo su qualcuno o qualcosa affinché quella persona o cosa possa mangiare.
1	Edoardo osa mangiare. La frase è già corretta.
1	Paola è capace di cavalcare.
1	La mia macchina preferita è rossa.
0	Tommaso è solito preparare i pasti. La frase originale "Tommaso suole il pasto" contiene un errore nella forma verbale del verbo "suonare". In passato, questa forma veniva utilizzata per indicare che una persona aveva l'abitudine di fare qualcosa ("solere"), ma oggi si usa generalmente con il presente della terza persona singolare ("è solito"). Pertanto, la versione corretta della frase sarebbe "Tommaso è solito preparare i pasti".
1	La frase è già corretta. Il verbo "mangiare" concorda con il soggetto maschile singolare "Riccardo", ed essendo nella seconda persona dell'imperativo ha forma impersonale, pertanto la frase è grammaticalmente corretta.
0	Gabriele lo utilizza per mangiare. La frase originale presentava alcuni errori nella struttura e nel significato. Ho rielaborato leggermente il senso della tua frase mantenendo il riferimento a "Gabriele" che utilizza qualcosa ("mangiare" viene reso con "utilizzare", poiché manca il contesto del cibo da consumare).
1	Riccardo va in camera. La frase è già corretta.
1	Andrea va in camera. (La frase andava modificata perché "sale" non è la forma corretta del verbo "andare" nel presente indicativo.)
1	Riccardo scompare da Parigi. In questa frase, "scomparire" è il verbo corretto da usare nel passato remoto per descrivere un'azione completata che riguarda una persona singolare maschile ("Riccardo"). Pertanto, la forma verbale corretta qui è "scompare", anziché "sparisce".
1	Iphone is a product from Apple. (La frase è già corretta)
1	Paola cammina velocemente verso il ponte. La spiegazione del mio ragionamento è che "sgambettare" significa muovere le gambe rapidamente facendo dei piccoli saltelli mentre si cammina, ma questa parola viene solitamente usata per descrivere il modo di movimento di animali come cani o cavalli, piuttosto che esseri umani. Pertanto, una forma più appropriata per descrivere una persona che si sta muovendo rapidamente a piedi potrebbe essere "camminare velocemente".
1	La frase è già corretta. La frase "La folla lo corre a salutare" è grammaticalmente corretta.
1	Tommaso manda Emma in piazza. La forma verbale "invia" non è utilizzata nel linguaggio comune per indicare il movimento di una persona. Invece, si usa la forma "manda".
1	Beatrice assembla un computer. La frase è già corretta.
1	Il film è di Scorsese. La frase è già corretta.
1	Paola lavora. La frase è già corretta.
1	La frase è già corretta.
0	Molti di loro leggono il giornale. La frase originale contiene un errore nella forma plurale dei pronomi. "Molte" deve essere sostituita con "molti", poiché si riferisce a un gruppo di persone senza distinzione di genere.
0	Alcuni musei sono stati progettati da un architetto. La frase originale contiene un errore nella forma del numero determinativo "alcuni". Poiché il sostantivo che segue ("musei") è plurale, la forma corretta dell'articolo determinativo deve anche essere plurale, cioè "alcuni" anziché "un alcuno". Pertanto, la frase corretta dovrebbe leggere "Alcuni musei...".
1	La frase è già corretta. La frase "Paola mangia la pizza." è infatti grammaticalmente corretta.
0	Quel architetto ha progettato alcuni musei.
1	Hanno letto, molte ragazze, il giornale lo scorso anno. La frase originale contiene alcuni errori. In particolare, "l'anno scorso" dovrebbe essere scritto come "lo scorso anno", con l'articolo determinativo maschile singolare "lo". Infatti, quando si usano aggettivi che indicano una porzione di tempo trascorsa (come ad esempio "scorso"), questi devono essere preceduti dall'articolo determinativo corretto ("il", "lo", "la", "l'" ecc.), a seconda del genere e del numero dell'elemento cui si riferiscono.
1	Le spalle di Riccardo toccano la parete. La frase è già corretta.
1	La frase è già corretta. La frase "Maria sarà toccata da quel film" è infatti grammaticalmente corretta. L'ausiliare verbale "sarà" viene usato nel modo futuro indicativo ed il verbo "toccare" è alla forma passiva prossima con il participio passato "toccata". Inoltre, il pronome relativo "che" è stato sostituito dal pronome dimostrativo "quel", che fa riferimento ad una cosa precedentemente menzionata ("film"). Pertanto, la struttura della frase è coerente con le regole sintattiche dell'italiano standard.
0	Sia che tu sia partita, rallegra Beatrice. La forma originale della frase "Che tu sia partita rallegra Beatrice" non è grammaticalmente corretta poiché manca una congiunzione coordinante per collegare le due clausole ("che tu sia partita" e "rallegra Beatrice"). Ho aggiunto "sia che" alla frase per renderla corretta.
1	The sky is clear. La frase originale è già corretta.
1	I am learning Italian and English at the same time. (La frase è già corretta.)
1	La frase è già corretta. In questa frase, "Paola ha messo la macchina che è del fratello nel garage" è grammaticalmente corretta ed è una frase completa con senso compiuto.
0	Tommaso obbedisce a Maria.
1	Andrea confronta Leonardo con Andrea. (La frase è già corretta.)
1	La matematica è interessante.
1	Lorenzo ha stato ansioso. La ragione per cui questa frase non è grammaticalmente corretta è che il verbo "essere" deve concordare con il soggetto in numero e genere. In questo caso, il soggetto "Lorenzo" è maschile singolare, quindi il verbo "essere" dovrebbe essere "ha" in forma contratta, non "è stato". Pertanto, una versione corretta della frase sarebbe "Lorenzo ha stato ansioso". Tuttavia, poiché "ansioso" richiede anche il verbo ausiliare "avere", la frase dovrebbe essere modificata ulteriormente come "Lorenzo ha avuto fretta" o "Lorenzo era eccitato".
1	Spero che domani sia una bella giornata. La frase è già corretta.
1	Tua sorella sta guardando il CD. La forma verbale "guarda" richiede che ci sia un pronome oggetto diretto dopo di essa. Poiché nel testo fornito manca tale pronome, la frase deve essere modificata aggiungendo il pronome appropriato ("lo") riferendosi al CD come segue: "Tua sorella lo sta guardando". In alternativa, puoi anche usare una costruzione diversa senza bisogno del pronome oggetto diretto, ad esempio: "Tua sorella sta osservando il CD."
1	L'ho già detto ieri. La frase presentata è grammaticalmente corretta ed equivale alla forma "I already said it yesterday". Non è necessario apportare alcuna modifica.
0	Sofia ha tagliuzzato le teste dei tori. La frase originale "Sofia ha tagliato le testes ai toris" contiene due errori di ortografia che ho corretto nella nuova versione della frase. In particolare, il verbo "tagliuzzare" deve concordarsi con l'ausiliare "ha", mentre il plurale maschile corretto per i tori è "tori".
1	I ragazzi taglieranno la corda. La forma verbale "taglierebbero" richiede il condizionale nel discorso indiretto, ma dato che si tratta qui del discorso diretto, va usata la forma affermativa presente indicativo "taglieranno".
1	Il libro che desideravo tanto è finalmente arrivato.
1	Ho letto molti libri interessanti ultimamente. La frase è già corretta.
1	Il mio cane abbaia. La frase originale "Il mio amico abbaia" non è grammaticalmente corretta perché il soggetto della frase, "il mio amico", implica che stai parlando di una persona, ma "abbaia" è un verbo usato solo per gli animali. Pertanto, la frase corretta sarebbe "Il mio cane abbaia".
1	La frase è già corretta. Riccardo ulula. La frase è stata scritta correttamente. Non ci sono errori da correggere.
1	La frase è già corretta. La tua frase non presenta errori grammaticali o sintattici evidenti. Ben formulata!
1	Il cane si è fermato in un battibaleno. La frase "Il cane si è fermato in un batter d'occhio" contiene un errore comune nella lingua italiana. Si dice "in un battibaleno", che significa "improvvisamente" o "in pochissimo tempo".
1	Edoardo ci ha impiegato due ore per tagliare il filo elettrico. La tua frase originale "Edoardo ci ha messo due ore per tagliare il filo elettrico" contiene un errore lessicale. In questo contesto, si usa il verbo "impiego" anziché "metti". Pertanto, ho corretto la frasa come sopra indicato.
1	Il libro che stavo cercando si trova finalmente tra le mie mani.
9	La frase è già corretta. La frase "Le sei bombe sono esplose il 6 maggio 1999" è infatti grammaticalmente corretta ed esprime chiaramente che le sei bombe hanno fatto esplosione nel mese di maggio del 1999. Non ci sono errori da correggere nella costruzione della frase né nell'uso dei tempi verbali.
1	Lorenzo non ha más l'abitudine de fumar. Nota: Ho notato che hai usato "más" anziché "mai". Pertanto, ho apportato la modifica appropriata alla tua frase.
1	La frase è già corretta. La frase "Andrea è diventato in gamba" è grammaticalmente corretta perché il verbo "diventare" può essere seguito dalla preposizione "in" seguita da un aggettivo che descrive una qualità acquisita o sviluppata nel tempo. In questo caso, "gamba" funge da aggettivo verbale che indica la capacità fisica o abilità di camminare bene o con sicurezza. Pertanto, la frase descritta potrebbe significare che Andrea ha recentemente imparato a camminare bene o con maggiore facilità.
1	Ho bisogno che mi aiuti con i compiti. La frase è già corretta.
1	Sofia asks you to return immediately. La frase è già corretta.
1	La frase è già corretta.
1	I bambini hanno calpestato le aiuole. La frase è già corretta.
0	I bambini eruttarono fuoco. La parola "lava" non è appropriata per descrivere ciò che i bambini hanno fatto nell'espressione fornita, poiché i bambini non possono fisicamente far uscire la lava da nessuna parte. Una sostituzione più accurata potrebbe essere "fuoco", il che renderebbe la frase "I bambini fecero uscire fuoco."
1	La frase è già corretta.
0	"Quell'uomo ne ha fotografate alcune." La frase originale manca del complemento oggetto per rendere completa la proposizione.
0	Andrea ha accarezzato il viso di Beatrice. La forma "ha carezzato il volto a Beatrice" non è grammaticalmente corretta; si dovrebbe usare "di" per indicare possessione.
1	Il volto di Paola è sfregiato. La frase originale "Il volto di Paola è carezzato" non ha senso perché il verbo "carezzare" richiede un oggetto diretto che riceve l'azione della carezza, mentre qui ci sarebbe una persona che fa l'atto del carezzare sul viso di Paola. Pertanto, ho modificato la frase sostituendo il verbo con "sfregiato", che descrive uno stato del soggetto ("il volto") piuttosto che un atto su di esso.
1	Il libro che sto leggendo è molto interessante.
0	Leonardo ha paralizzato il braccio di Maria. La preposizione "di" viene utilizzata per indicare possessione o appartenenza ed è necessaria nella frase fornita per renderla grammaticalmente corretta.
1	La frase è già corretta.
1	Gli operai stavano asfaltando la strada. La forma verbale "asfaltarono" non concorda con il soggetto plurale "gli operai". Pertanto, la forma verbale deve essere modificata per accordarsi con il soggetto nel tempo passato prossimo, che sarebbe "stavano asfaltando".
1	Paola elencò gli invitati. La concordanza del numero tra il soggetto "Paola" e il verbo "elencò" è corretta, ma deve accordarsi anche con l'oggetto "gli invitati".
0	Alice ha messo i vestiti nell'armadio. Analisi: Nella frase originale manca il pronome determinativo "i" prima della parola "vestiti". Pertanto, la forma corretta della frase sarebbe "Alice ha messo i vestiti nell'armadio."
1	Maria ha tolto i vestiti ed è successo nell'armadio. La modifica apportata alla frase originale consiste nel cambiamento del verbo "ciò" con il pronome relativo "è", che concorda meglio con il soggetto della seconda parte della frase.
1	Beatrice riempie il frigorifero con la frutta. Note: The original sentence is not grammatically correct because "frigo" should be "frigorifero", and it requires an article before the word "frutta".
1	La frase è già corretta. La frase "Maria difende Andrea dai pericoli" è grammaticalmente corretta in italiano.
1	La frase è già corretta. La ripetizione del nome proprio "Maria" nella frase serve a specificare che il libro viene trasferito da una persona chiamata Maria a un'altra persona anch'essa chiamata Maria. Pertanto, questa ripetizione è ammessa ed è persino necessaria per rendere chiara la frase.
1	Maria gives a book to Paola. The sentence is already correct.
1	La frase è già corretta. La frase "Francesco delega Gabriele suo rappresentante" è grammaticalmente corretta. Essa indica che Francesco nomina Gabriele come suo rappresentante.
1	Sofia delega Maria come sua rappresentante.
1	Lorenzo abita e ciò succede a Roma. La frase è una proposizione completiva con il verbo "succedere" che ha come soggetto la pronome relativo "ciò". La forma verbale "abita" indica che il soggetto della prima parte della frase ("Lorenzo") è lo stesso del secondo ("ciò"). Pertanto, la frase è grammaticalmente corretta.
1	La frase è già corretta.
1	Sofia fuma una sigaretta. La frase originale "Sofia fuma una bionda" non è del tutto chiara senza contesto aggiuntivo. Tuttavia, nella maggior parte dei casi, sarebbe più appropriato usare il termine "sigaretta" piuttosto che "bionda". Pertanto, per garantire la massima precisione e chiarezza della comunicazione, suggerisco di modificarla come indicato sopra.
1	Edoardo ha spalmato il patè sul pane. (La frase è già corretta)
1	La frase è già corretta. La frase che hai fornito è infatti grammaticalmente corretta: "Andrea ha spalmato il pane di paté."
1	Le bombe piovvero sopra di noi. La frase "Le bombe piovevano su di noi" contiene un errore; il verbo corretto da utilizzare con "bombe" al plurale nel passato remoto sarebbe "piovvero".
1	I matrimoni misti funzionano alla perfezione. "In modo perfetto" non è una locuzione idiomatica comunemente usata in italiano; "alla perfezione" è più appropriato come alternativa qui.
1	La tua idea equivale alla mia. La frase che hai fornito è grammaticalmente corretta! Non ci sono errori da correggere qui. Continua così!
1	La tua idea e la mia sono equivalenti. La frase "La tua idea e la mia si equivalgono" contiene un errore nella coniugazione del verbo "equivalere". Invece di usare la forma riflessiva "si equivalgono", che indica una reciprocità tra due soggetti ("la tua idea" ed "io"), bisognerebbe utilizzare il verbo alla terza persona plurale "sono equivalenti", per indicare semplicemente che le due idee hanno lo stesso valore senza implicare alcuna azione da parte dei soggetti stessi.
1	La mela più buona è quella rossa.
1	Julius Caesar was a famous Roman general and statesman. (The sentence is already grammatically correct.)
1	Lorenzo controlla a Paola. La frase originale "Lorenzo controlla Paola" non è del tutto corretta perché manca una preposizione tra il verbo "controlla" e il nome "Paola". Una versione corretta potrebbe essere "Lorenzo controlla a Paola", che indica che Lorenzo sta guardando a Paola.
1	Maria acconsente a che sua figlia esca con quel ragazzo. In questa frase, il pronome possessivo "sua" deve accordarsi con il genere del posseduto, nel caso specifico "figlia".
0	Alice badia a Maria. La forma verbale "bada" deve concordare con il soggetto "Alice", che è una femmina singolare. Di conseguenza, si userebbe la forma della terza persona singolare del presente indicativo del verbo "badare": "badia".
1	Paola dubita di te. La frase è già corretta.
1	Maria desidera che tu parta. (La frase è già corretta)
1	La frase è già corretta.
1	Emma volontariamente affascina Francesco. La frase che hai fornito è grammaticalmente corretta. Non ci sono errori da correggere qui. Continua così!
1	La frase è già corretta. La forma "lui viene" richiederebbe una congiunzione come "che", ma nel testo fornito sembra intenzionale mantenere questa struttura per indicare il soggetto della volizione ("Francesco") attraverso la terza persona singolare del verbo ausiliare "essere". Di conseguenza, la frase rimane corretta anche senza aggiungerlo.
1	La frase è già corretta.
0	Alessandro invita a Paola a partire. Spiegazione: Nella frase originale "Alessandro invita Paola a che si parta", il verbo alla seconda persona singolare ("si parta") deve concordare con il soggetto della subordinata introdotta da "che" ("Paola"). Inoltre, manca il verbo nella principale per cui ho aggiunto "invitare". Pertanto, una versione corretta potrebbe essere "Alessandro invita a Paola a partire".
1	Alice accompanied Tommaso to the cinema. (La frase è già corretta)
1	La partenza apporta un beneficio a tutti. La frase è già corretta.
1	Alessandro si lamenta del mare sporco con Paola. La frase è già corretta.
1	Alice mette in agitazione a Tommaso. In questa frase, "agitazione" è un sostantivo che richiede una preposizione per introdurre il suo oggetto. Una versione corretta della frase sarebbe "Alice mette in agitazione a Tommaso".
1	Andrea lascia a Leonardo pieni poteri. La frase è già corretta.
1	Il piatto piange. La frase che hai fornito è infatti già corretta! "Il piatto piange" è una locuzione idiomatica italiana che significa letteralmente "la situazione sta peggiorando". Non c'è nulla da correggere qui.
1	La frase è già corretta. La frase "Mi girano le scatole" è idiomatica ed è comunemente usata per indicare che qualcosa sta irritando o infastidendo una persona. Non ci sono errori grammaticali nella frase.
1	Alice si è attaccata a un capello.
1	La frase è già corretta. La frase "Maria ha piantato Riccardo in asso" è grammaticalmente corretta. In questa frase, il verbo "ha piantato" viene usato nel passato prossimo ed è seguito dai suoi due oggetti diretti "Riccardo" e "in asso". L'espressione idiomatica "lasciare qualcuno in asso" significa abbandonarlo improvvisamente o lasciarlo solo in una situazione difficile.
1	Sofia e Riccardo parlano la stessa lingua. La frase è già corretta.
0	Aver fegato. La forma corretta dell'espressione è "avere il coraggio" o semplicemente "avere fegato", senza articolo determinativo prima del sostantivo.
0	Tiene las preocupaciones. (In spagnolo, "paturnias" non è una parola; la traduzione corretta per "to have the jitters" è "tener las preocupaciones".)
0	Avere su le scatole. La forma corretta dell'espressione idiomatica "avere le scatole" (essere arrabbiati o infastiditi) richiede l'uso della preposizione "su", anziché "sulle".
0	Si trova/sta dentro il ventre di una mucca. La frase che hai fornito presenta alcuni errori grammaticali. "Essere" andrebbe sostituito con un verbo appropriato come "si trova" o "sta", ed è necessaria anche una preposizione per completare il significato della frase. Inoltre, si usa comunemente l'articolo determinativo "il" prima del sostantivo "ventre".
1	La frase è già corretta. La costruzione "ti ha messo nell'occhio del ciclone" è grammaticalmente corretta ed idiomatica in italiano. Significa che una determinata situazione ha attirato su qualcuno molta attenzione negativa o critiche intense, mettendolo sotto i riflettori in modo spesso ingiustificato.
1	Riccardo spera che possa partire presto. La frase è già corretta.
1	Beatrice has an attention for Giulia. (Nota: la frase potrebbe non suonare naturale in inglese poiché "to pay attention to" sarebbe più appropriato qui.)
1	Alice is anxious. La frase "Alice is in anxiety" non è grammaticalmente corretta perché il verbo "to be" deve concordare con il sostantivo che lo segue. In inglese, quando si usano sostantivi astratti come "anxiety", normalmente si utilizza la forma verbale "to be" seguita dal participio passato del verbo corrispondente ("is been"). Tuttavia, nel linguaggio colloquiale spesso si preferisce utilizzare la costruzione "to be + adjective". Pertanto, una versione più formale della stessa frase potrebbe essere "Alice is anxious".
1	La frase è già corretta. La frase "Siamo cariche di viveri" è grammaticalmente corretta. Nella lingua italiana, il verbo "essere" concorda con il soggetto, che nel caso specifico sia femminile plurale ("noi"). Pertanto, utilizzare "siamo" anziché "sono" è corretto. Inoltre, "cariche" indica uno stato di pienezza ed è usato qui come aggettivo sostantivato per descrivere le provviste che si hanno addosso o disponibili.
1	La ragazza mangerà la pizza. (La frase è già corretta.)
